flood.m4a	00:00:00.91
floor.m4a	00:00:00.88
fly.m4a	00:00:00.91
foot.m4a	00:00:02.11
fork.m4a	00:00:00.86
fresh.m4a	00:00:00.93
frog.m4a	00:00:00.86
fun.m4a	00:00:00.58
g.m4a	00:00:01.63
g_sound.m4a	00:00:00.33
ga.m4a	00:00:01.95
game.m4a	00:00:00.81
gas.m4a	00:00:00.79
ge.m4a	00:00:01.65
get.m4a	00:00:01.81
gift.m4a	00:00:00.79
girl.m4a	00:00:00.74
give.m4a	00:00:00.77
glue.m4a	00:00:00.67
go.m4a	00:00:00.67
goat.m4a	00:00:00.81
gold.m4a	00:00:00.88
good.m4a	00:00:00.70
gosh.m4a	00:00:02.21
gr.m4a	00:00:00.51
grab.m4a	00:00:01.90
grass.m4a	00:00:00.98
gray.m4a	00:00:01.93
grow.m4a	00:00:00.74
gu.m4a	00:00:01.51
gum.m4a	00:00:00.67
h.m4a	00:00:02.07
h_sound.m4a	00:00:00.35
ha.m4a	00:00:02.02
ham.m4a	00:00:00.84
hand.m4a	00:00:00.88
hang.m4a	00:00:02.32
hat.m4a	00:00:00.84
have.m4a	00:00:01.23
he.m4a	00:00:01.67
hen.m4a	00:00:00.79
hi.m4a	00:00:02.11
hi_1.m4a	00:00:01.76
hid.m4a	00:00:02.04
high.m4a	00:00:00.74
hill.m4a	00:00:00.74
hit.m4a	00:00:00.77
home.m4a	00:00:00.81
hop.m4a	00:00:01.81
hot.m4a	00:00:00.86
hot2.m4a	00:00:00.84
house.m4a	00:00:00.86
hu.m4a	00:00:01.79
hug.m4a	00:00:01.88
i.m4a	00:00:01.83
i_sound.m4a	00:00:00.44
ice.m4a	00:00:00.86
idea.m4a	00:00:01.00
ing.m4a	00:00:01.81
ink.m4a	00:00:00.72
ir.m4a	00:00:01.97
it.m4a	00:00:00.70
j.m4a	00:00:01.63
j_sound.m4a	00:00:00.39
ja.m4a	00:00:01.95
jam.m4a	00:00:00.84
jar.m4a	00:00:01.93
je.m4a	00:00:01.70
jelly.m4a	00:00:00.74
jet.m4a	00:00:00.72
jo.m4a	00:00:01.65
join.m4a	00:00:00.77
joke.m4a	00:00:00.79
ju.m4a	00:00:01.65
juice.m4a	00:00:00.91
jump.m4a	00:00:00.93
k.m4a	00:00:01.51
k_sound.m4a	00:00:00.30
key.m4a	00:00:00.74
ki_.m4a	00:00:02.00
kick.m4a	00:00:00.77
kid.m4a	00:00:00.79
king.m4a	00:00:00.81
kiss.m4a	00:00:00.77
l.m4a	00:00:02.58
l_sound.m4a	00:00:00.58
la.m4a	00:00:02.00
lake.m4a	00:00:00.84
lamp.m4a	00:00:00.74
le.m4a	00:00:01.70
leaf.m4a	00:00:00.84
leg.m4a	00:00:02.07
li.m4a	00:00:01.86
like.m4a	00:00:00.81
lion.m4a	00:00:00.91
lip.m4a	00:00:00.63
live.m4a	00:00:00.91
lo.m4a	00:00:01.90
lock.m4a	00:00:00.74
long.m4a	00:00:00.84
loud.m4a	00:00:00.84
love.m4a	00:00:00.86
lunch.m4a	00:00:00.91
lung.m4a	00:00:01.93
m.m4a	00:00:02.44
m_sound.m4a	00:00:00.70
ma.m4a	00:00:01.95
mad.m4a	00:00:02.09
make.m4a	00:00:00.74
man.m4a	00:00:00.79
map.m4a	00:00:01.90
mark.m4a	00:00:01.95
mash.m4a	00:00:02.21
mask.m4a	00:00:00.95
mat.m4a	00:00:01.00
math.m4a	00:00:02.11
me.m4a	00:00:01.81
meal.m4a	00:00:00.77
meat.m4a	00:00:02.02
meet.m4a	00:00:01.93
miss.m4a	00:00:00.93
mo.m4a	00:00:01.67
mom.m4a	00:00:00.72
moon.m4a	00:00:00.91
mouse.m4a	00:00:00.91
mouth.m4a	00:00:01.93
mu.m4a	00:00:01.58
much.m4a	00:00:01.16
mud.m4a	00:00:00.81
mug.m4a	00:00:00.81
n.m4a	00:00:02.23
n_sound.m4a	00:00:00.65
name.m4a	00:00:00.81
ne.m4a	00:00:01.70
neck.m4a	00:00:00.63
nest.m4a	00:00:00.93
net.m4a	00:00:00.79
net_02.m4a	00:00:00.84
