a.m4a	00:00:00.70
alligator.m4a	00:00:01.09
animals.m4a	00:00:01.04
ant.m4a	00:00:00.72
apple.m4a	00:00:00.72
arm.m4a	00:00:00.74
ax.m4a	00:00:00.79
b.m4a	00:00:00.72
banjo.m4a	00:00:00.93
bat.m4a	00:00:00.63
bear.m4a	00:00:00.70
blackboard.m4a	00:00:01.11
box.m4a	00:00:00.84
brooms.m4a	00:00:00.98
brother.m4a	00:00:00.79
c.m4a	00:00:00.81
camel.m4a	00:00:00.74
car.m4a	00:00:00.67
cave.m4a	00:00:00.86
cloth.m4a	00:00:01.05
coconut.m4a	00:00:01.02
coffee.m4a	00:00:00.74
corn.m4a	00:00:01.05
cow.m4a	00:00:00.77
d.m4a	00:00:00.63
dog.m4a	00:00:00.56
donkey.m4a	00:00:00.81
dress.m4a	00:00:00.79
drum.m4a	00:00:00.84
duck.m4a	00:00:00.67
dust.m4a	00:00:00.72
e.m4a	00:00:00.67
ear.m4a	00:00:00.65
earring.m4a	00:00:00.79
earrings.m4a	00:00:01.26
egg.m4a	00:00:00.60
electricity.m4a	00:00:01.28
elephant.m4a	00:00:01.00
eye.m4a	00:00:00.67
f.m4a	00:00:00.84
farm.m4a	00:00:00.98
father.m4a	00:00:00.95
fire.m4a	00:00:00.86
fish.m4a	00:00:00.88
flower.m4a	00:00:00.95
food.m4a	00:00:00.84
fox.m4a	00:00:00.93
frog.m4a	00:00:00.70
g.m4a	00:00:00.72
garbage.m4a	00:00:00.98
garlic.m4a	00:00:00.81
gift.m4a	00:00:00.74
gold.m4a	00:00:00.86
grape.m4a	00:00:00.74
grass.m4a	00:00:00.86
h.m4a	00:00:00.88
hat.m4a	00:00:00.74
heart.m4a	00:00:00.81
horse.m4a	00:00:00.81
house.m4a	00:00:00.86
hurricane.m4a	00:00:01.14
hyena.m4a	00:00:01.00
i.m4a	00:00:00.74
ice_cream.m4a	00:00:01.02
iguana.m4a	00:00:01.00
impala.m4a	00:00:01.00
ink.m4a	00:00:00.67
insect.m4a	00:00:01.00
iron.m4a	00:00:00.74
is_for.m4a	00:00:01.26
j.m4a	00:00:00.70
jam.m4a	00:00:00.79
jar.m4a	00:00:00.79
jellyfish.m4a	00:00:01.23
jersey.m4a	00:00:00.88
jet.m4a	00:00:00.79
joy.m4a	00:00:00.84
jug.m4a	00:00:00.72
k.m4a	00:00:00.65
kangaroo.m4a	00:00:01.11
kettle.m4a	00:00:00.79
key.m4a	00:00:00.86
kite.m4a	00:00:00.84
kitten.m4a	00:00:00.74
koala.m4a	00:00:00.98
l.m4a	00:00:00.67
lamp.m4a	00:00:00.88
leaf.m4a	00:00:00.88
leg.m4a	00:00:00.79
lemon.m4a	00:00:00.88
leopard.m4a	00:00:01.07
letter.m4a	00:00:00.64
log.m4a	00:00:00.72
m.m4a	00:00:00.60
mango.m4a	00:00:01.00
mangoes.m4a	00:00:01.09
market.m4a	00:00:01.09
math.m4a	00:00:00.91
milk.m4a	00:00:00.95
mongoose.m4a	00:00:01.30
mother.m4a	00:00:00.86
n.m4a	00:00:00.70
nail.m4a	00:00:00.86
neck.m4a	00:00:00.95
nest.m4a	00:00:00.91
net.m4a	00:00:00.84
night.m4a	00:00:00.91
nose.m4a	00:00:00.95
notebook.m4a	00:00:01.25
o.m4a	00:00:00.65
octopus.m4a	00:00:01.16
office.m4a	00:00:00.88
onion.m4a	00:00:00.81
orange.m4a	00:00:00.91
ostrich.m4a	00:00:01.07
owl.m4a	00:00:00.72
ox.m4a	00:00:00.77
